gamma_0,exponential_b_1,uniform_b_2,gamma_3,uniform_a_4,time,event
3.5583106209898614,0.0030460670047512033,92.1152061268075,2.3430435394765587,-0.7058359299445169,11.59408565356153,0.0
1.4982086265669434,0.019803525435700284,7.6821667407150755,0.38155914174218813,1.434984216221685,8.72422646002775,0.0
3.9670861909563824,0.014153383465945095,57.15626513478843,5.26082626914528,4.122009393329911,4.035224941911426,1.0
3.4499220405464155,0.0022423506202376734,32.89153302318254,0.09350439000957478,6.408262430474679,19.81294353370048,0.0
2.245241259238973,0.002232981164258093,-0.14145194218280466,4.208974919903622,9.347390766628658,0.06694564827739743,1.0
4.871690776007877,0.004719692913792528,90.82708507114764,1.7667473222740553,6.207605184364878,18.308141421316748,0.0
2.3386363099425203,0.0039050085656035004,16.244550993019004,8.719709167188228,0.5461774894169111,0.017139124110144642,1.0
3.8682622439931986,0.005013921525472724,85.33127038561655,3.77524821594323,1.0993229827783795,7.2770726652605235,0.0
1.7729485857285963,0.0007870613983433942,31.93236221701566,0.35913043885724993,2.7338025335056724,19.423622058052157,0.0
1.9883705075149243,0.021396024921686123,92.46956925556387,6.3165814629562655,9.00007361188977,16.137902984910177,1.0
4.905190786137921,0.023056101667639127,1.6240008684841953,2.433324411288268,8.43064077087178,0.19238779501915704,1.0
12.39619825524108,0.019665044492282093,45.79893747989546,3.9302336904511503,8.657048640509506,0.20616768568916985,1.0
0.4552382531730524,0.004954054503970663,98.10585221752831,3.321445168422775,5.6309281851756765,8.107012561895091,0.0
6.180707366265575,0.00687923490964818,12.917494079167767,4.3447624759303345,1.2188542036005932,0.12524481015111993,1.0
4.039811716371136,0.014154048937584325,85.50938884288068,2.9236817344129054,-0.4135693919728154,14.386410195544654,0.0
3.1041765498581673,0.0035160710690297593,66.82570224864585,1.7322617775476754,8.824025311769832,17.556140597023898,0.0
8.130371386085463,0.0032493887301587444,20.499136900176175,0.9924172828778405,4.49819329922722,5.428569514901813,1.0
1.1042016539147872,0.02023398473711886,6.05878969097915,1.4645867228368448,6.42512709452679,11.545645081830314,1.0
4.480616122103953,0.01932989620845191,19.544393546454252,2.3361696323843275,5.1420859631969265,3.4456739700292482,1.0
2.4566037950682285,0.008359451388782958,94.33144718593363,3.278921595486863,0.1970373103759413,19.337164296473475,0.0
5.493739690423427,0.006366571688833441,32.4854943897636,1.8119759280924868,6.362803086420017,5.525190144128023,1.0
3.3472957734821107,0.006498756865708992,29.672006284411985,4.303671353537154,5.247473745093799,1.2745553225156465,1.0
11.72169517429994,0.00020337724781281544,34.46909457904387,2.582501996237847,9.296958849456242,0.2653130529700002,1.0
4.25142596737565,0.002152469009185968,29.509040545366496,1.0701437998558114,6.03756402220991,18.576434814164564,0.0
3.644574048055902,0.00874262766691081,55.94895593691594,1.5696011076009864,9.061903600608328,13.955942955314216,0.0
10.887638657985926,0.014097409013508682,82.01947763010882,2.7403900607125613,-1.380843040857405,24.88258500338121,0.0
4.545539963752618,0.024600321203145974,76.50146534125568,0.6370798999305338,-0.9993400420228711,19.45070842691264,0.0
2.2348908252856776,0.002138011759129948,93.55129176462547,5.21016824928472,5.172876465828658,8.838126668633196,0.0
3.4868797994650467,0.01622232137660762,99.62330991633924,1.6665600314582896,2.458904016428429,18.31046772215937,0.0
3.8932640711031263,0.0086283021856433,15.201098927174137,9.28730159115359,4.221980279049895,0.003228767430619002,1.0
6.984348543815004,0.0028700898782341336,35.603476027603385,1.3942624541775044,7.142525629904677,10.645830672895467,1.0
2.8102238034515588,0.04168301971395971,63.76136187339209,7.451644830312653,8.627153860052772,0.8075477085683247,1.0
4.73134287088767,0.00862739702499006,45.83771319944378,2.3661666439672615,-0.2620422874644177,13.62071111660193,0.0
11.611306818400992,0.01906447068514891,61.4627098483048,0.5772455484995537,-0.32985942145672587,6.915504447345715,0.0
9.977256801377266,0.015854782513155752,-4.01950376093572,2.9588510654317353,4.414054904264475,0.04708349469105475,1.0
6.0169382923822425,0.004071606916601905,39.729629675867244,5.582227329853185,-1.7292260754573099,0.7554728135411477,1.0
3.723682607941321,0.00036914468692923996,60.45442265370116,2.2191565110678075,-1.0592108971848728,9.569604603049479,0.0
3.531993610639856,0.01697872544869773,93.40153797876405,3.17238278273543,6.238965421994083,26.698517168182896,0.0
2.578907345890865,0.0007489078932781103,44.8574755126278,0.9026147694972607,1.2636433019810465,9.747280471532278,0.0
5.700571600900815,0.015504410471037707,9.493795186403133,3.121620957975823,2.4158832391081546,0.7047628182585308,1.0
1.5270841748354813,0.022135562250990923,49.001355057762666,4.670388940202813,-0.5565751443140377,13.840994108051076,0.0
2.1953337560897768,0.007939125485918002,86.56306130044796,2.505220269107869,-0.48793707468976955,9.23858817355736,0.0
4.586683174274428,0.011170038872536375,-4.722336489399122,0.4357693909150954,4.284975339979051,7.551916002801013,1.0
9.81325000898828,0.01123503228601105,76.95957349394189,1.2052197250997796,7.222960454043545,17.32230686533135,0.0
6.338627739677303,0.014329979639534723,33.75419489688542,0.9480229708249376,4.1500893976937805,15.288752433114018,0.0
1.8986566426960283,0.006169563471717986,86.45592861075325,4.233776791457743,9.804292618973449,11.462962070272116,0.0
3.277463603422035,0.004844292507951067,9.924801847154136,7.5165776471699814,2.6593841717190827,0.018141560600390818,1.0
0.5017061530635779,0.004805057412821195,29.697291347832895,1.175211586134882,9.208282432893903,21.332453510895363,0.0
0.9826944274314267,0.00736127521657111,-18.59237982632628,3.6197331785245264,3.1975440424077393,0.22645715319342394,1.0
3.866970356393511,0.03535441822056629,81.28091011119989,3.5583986121432116,2.5683062423987897,6.77135840665253,0.0
1.744721511869377,0.009580805032573593,68.32527524725568,6.652585233036271,0.31643441336362477,2.6555396471323682,1.0
1.5124077454315863,0.0011987171602375658,94.85659557130586,1.1609337933177042,2.150767353329469,17.618783819485856,0.0
1.7505668318862875,0.019789520790899972,25.465366900873775,3.073536678023635,8.130123071947962,6.9961724286159885,1.0
1.4886420511838734,0.011177672868335289,-9.553834171366127,6.9698425953982674,5.751153784497934,0.004140182833512133,1.0
3.228702494246653,0.004439241714756049,28.518470225816138,0.3902358162033461,3.830095366446481,17.369647032596266,0.0
2.517012631056972,0.013777461928347206,-1.759931428972635,4.71016817358357,-0.018018118928891713,0.3461268462292056,1.0
3.398792018002603,0.008486745582224007,12.179412362683763,1.5480579294242554,7.928594244942744,3.080473276810005,1.0
14.263112235730997,0.013088594379344017,65.93004168055522,10.07160648869564,9.36104103186726,0.00019119930991989346,1.0
3.6705101188657485,0.044265103570364915,69.83340841461897,2.346488617255667,9.003448415963081,19.15405400700857,0.0
1.9840281352179567,0.002090782090152509,97.09020304330025,3.8155267074017982,0.3910683987150536,16.590298728703534,0.0
0.15018685947434582,0.0001298472876033961,79.99208819314897,7.834219172652574,1.015442026668036,6.220623358996789,1.0
9.863762569466651,0.018710633413869186,53.553011610073455,1.5191110313370324,-1.7597361154555107,16.953582667497418,0.0
6.36125284840301,0.008904959707047798,-18.81429849614485,3.2431366296692614,2.9702443599811374,0.039694876429955,1.0
1.526138263532719,0.020652266885029663,-0.25778819638495776,1.8020033360381997,5.189397140883034,6.31396461754519,1.0
1.1883054760411282,0.0037084111151521964,95.24122783100364,11.077043007489676,9.754145769615015,0.11572233316275866,1.0
1.121751360694293,0.003741633757643176,-16.865017707868045,2.896561306728377,7.635316369783629,0.11719883214763119,1.0
4.381272510200102,0.017608756593022964,69.36147517344043,3.1723927616035374,6.062138641384397,11.413340309276997,0.0
4.53749571269841,0.012364927723697525,22.15984252567801,10.580764671218724,8.621601499828987,0.0007848948067138006,1.0
7.914004155292393,0.0009878886613477677,-5.9283215218368,2.0267405932287863,6.073892766585043,0.12881767854757079,1.0
13.847880739891698,0.00025797752539806517,-1.894093666661302,1.8152339666193067,7.775313844549716,0.010987301471869031,1.0
1.1453702390868263,0.014723774625010478,32.18414085624657,1.1252381736309929,6.0070269840305155,20.479131891959682,0.0
6.108439177440132,0.017163899596704946,77.20211630813118,1.3362252174328773,7.179494318971807,18.291317686287606,0.0
5.230011083727523,0.01853424543443973,71.04207141432543,4.889804506297208,9.154149275297748,4.994949245513209,1.0
7.664592386981585,0.006960504468845928,-0.8386983199627274,1.347024892086262,0.6581682419186143,1.595736686633587,1.0
2.213459465279845,0.01266327675206438,47.62325277515133,3.4018671426963274,2.308195607482343,10.551885796944344,0.0
5.628773476316818,0.005056459149350639,21.67496650861299,2.513823753085038,2.141651501724004,5.6878514920421415,1.0
3.7806454935523224,0.0020419331635637755,79.79361053518184,6.561544108363542,9.583346053045014,2.336635154367628,1.0
8.056466218713064,0.0018430933274839517,0.26685614480325626,1.7058729549609573,6.654152057863037,0.20454810374663648,1.0
1.6808016400282748,0.011354199727082388,49.71411707059134,8.537721617112968,-1.4872336375163728,0.21464230131333378,1.0
2.573750157379275,0.014008795077134385,63.43374377123733,4.269802061237696,0.2215706520182037,16.49580096153843,0.0
3.796009633887709,0.012706180859001475,8.485007149773665,4.569229211066755,4.742963874204204,0.2082220623119226,1.0
1.743066534732267,0.0022179774196803134,41.49817638648849,9.913488672245299,6.721813026424684,0.01006489762587178,1.0
0.7215249705498483,0.01823340860132281,0.991484004256499,0.911035245930187,0.39662173290672875,8.221101860655857,0.0
3.983896543406302,0.018162205320717783,67.72893555804453,6.57998728498776,5.505520210616497,3.454266507895664,1.0
4.828371258525303,0.001060710938254394,44.28504621303844,5.177433388802441,4.960498570371551,0.590961370707838,1.0
1.6896480901814779,0.010132201448204446,55.27161249041865,3.310688448767743,2.6579192723562937,12.709213245871885,0.0
1.5510334636293863,0.017341320889132112,22.941193904247307,3.80444368187651,2.65394923881039,3.9190519837515194,1.0
10.039689227728395,0.021934111885067255,72.14165293759892,2.9862829812282343,1.7054543141594096,12.811649743817629,0.0
0.6306680326043924,0.010567644880364022,78.8838098287048,1.3170842654024602,0.4269847424086355,7.705139534236574,0.0
2.129287597219731,6.616541010410508e-06,13.388122378681736,8.220283289837262,8.815234831493385,0.0040335257404320105,1.0
5.677822564687587,0.00589920787764535,15.512807979513688,13.420865799594006,0.3794969358295637,2.851408865555285e-05,1.0
8.20064612719187,0.02516438828246708,-17.569515045511647,8.497106141111878,9.992034304690366,7.49696316555499e-05,1.0
6.330481744019298,0.007712152118738265,71.67693119564602,1.5730079173721265,7.714640420712671,23.121778409147446,0.0
2.8105412745501464,0.002258207884596105,28.192581343844708,4.61079915150771,1.5500914977811617,2.2000576024881964,1.0
6.184939094603157,0.009884595481169094,40.01649993518294,1.9806505884322678,9.673354109871845,5.631075483334237,1.0
3.6701293549154297,0.0006749514315622427,78.8605102970891,2.031887130261348,1.4795392254718385,16.62378917653282,0.0
5.454074971374274,0.01823501630062871,14.15742485506955,6.516800911269234,8.059436564667186,0.012672918932311818,1.0
5.210978042869362,0.009480797319954659,5.3416722775498044,5.799228265042881,2.842651470530315,0.05961814311877054,1.0
4.725831252086494,0.025241996627417704,53.99206447020306,4.048493224117326,3.835587987926357,8.122541033590966,0.0
3.337816907447314,0.007069055298308195,30.81906365760085,0.7297170626027902,5.1479163480237995,7.5023004235549395,0.0
2.265832692095918,0.00023568128939253634,77.69317063243456,7.645948883533584,4.363749076061065,2.304697016926717,1.0
1.2777716143658777,0.00709976494399319,97.77933247446403,0.6990753192644005,4.574657556422064,3.5207102418984775,0.0
0.6492728477095113,0.038082189765105516,54.66747903422383,8.8145957027135,1.7890433797657552,1.6708511318987975,1.0
3.318940799457433,0.0019174781071124565,8.841809410252772,3.231065028796601,6.569499871940053,0.30582018513569237,1.0
4.203875318345708,0.0017555093240807385,86.25150652580547,2.3504031396148592,-0.7601021089870943,16.16611955764212,0.0
3.3688433634349453,0.002253521110566947,23.092147612457453,2.406212498512302,0.47006334649715686,7.204316313415648,0.0
0.6280732440130392,0.0008181073780068607,62.77674053047343,6.377731623005301,9.813805399569542,1.907967982463956,1.0
1.5922505668801021,0.010265144497747522,80.33727586817946,2.8174044783294034,-1.294171727498767,15.411202657845312,0.0
1.3668640615180687,0.0021890983318588802,31.520970820597285,2.944852465334309,0.8780674371189265,11.492531169978015,0.0
1.0423557672953419,0.007196314928369689,19.986087306811612,2.128194735017225,-0.5043665406476507,12.588058032930547,0.0
8.757109670268399,0.0015523921949156182,34.85816447789083,9.377847331844242,7.914285621213871,0.0007438968135734222,1.0
4.250451673250207,0.0011186516703021205,2.073780289887239,2.1586247994744907,0.05327886272098992,3.331860349452938,1.0
7.27750582594705,0.001824519071205924,10.75301705424286,2.3438196127911977,9.080493988245838,0.12562891964561404,1.0
2.9832973184668967,0.006311018113324496,38.35526456813382,1.5294457847273522,7.4274870206549135,17.109489924309887,0.0
2.9249013932356878,0.003317143028314174,38.967885972763554,6.275947568584851,0.11473413461518334,0.773273654309473,1.0
0.9537333519326102,0.0018013296864361134,8.035105714198565,1.9632810727509025,-0.8967254310724369,12.949912602334638,1.0
6.0899325071527235,0.0012529359798397314,-15.906028496895534,4.933957074183973,2.4411267266103884,0.009618977170627908,1.0
4.88859218693566,0.007305096764790929,12.851402422090636,3.5998081969286977,4.83731323522988,0.6563117180964547,1.0
1.654616260009084,0.018375468681571118,90.72182305415278,0.36747582479358787,8.088615787998677,15.337299021648796,0.0
2.745022284012698,0.0035747301033491243,9.361461077968642,1.458920010555344,-1.7532806087682302,23.458323107288823,1.0
0.6086909258929651,0.014795190381084478,-0.42161952995169116,4.716519676487386,5.9955743134046315,0.30133860553328073,1.0
1.3524936098774576,0.022325264537998834,-9.458351341171625,3.148138965509671,3.721215305793585,0.8972986436775057,1.0
6.875111698820444,0.005602255075878371,0.8513470158204015,9.474922589249815,5.315336356650077,0.00021444806398582912,1.0
4.156881465550598,0.0051726810780827435,5.998533148512752,0.1531131740228932,0.16130651271362018,17.671623201593434,0.0
2.8445538464965487,0.01934934580408107,-6.3262482750279645,5.495390109386656,6.834278691738984,0.02171855847025123,1.0
4.749323468966712,0.007510296663028335,1.0602260291688737,5.342097609341623,9.734513517739877,0.004474282881904335,1.0
4.109722790809951,0.011831640637287418,26.424745699152588,3.9372766674219837,3.473984762979022,1.5682497386803131,1.0
9.100051165815618,0.01567194001199901,-14.045424099690349,0.34748282218933085,8.245132607301269,0.234524597572831,1.0
4.992342081876984,0.0091407984619659,62.466689341904384,3.818904165527018,-0.9611011513868037,11.358941046430562,0.0
1.920009984789145,0.018741293683891276,76.12339665469432,4.768438461315834,7.691318250600048,12.130782790297229,0.0
1.7601438915839556,0.00487196672557758,98.26575559466698,3.3731522055560688,7.5258871376335055,20.360591368059755,0.0
1.4641015089659668,0.0004575414335570785,4.5688633776106045,2.565987591522458,5.843031550614852,1.8438329435257044,1.0
12.718042043121178,0.00025159809952376424,10.019052018902656,6.95361832308714,-1.8433997806306812,0.0021790819095508303,1.0
1.115142152273602,0.005080681225067189,76.50555017141102,5.180156655258516,7.789755038532784,8.897016553515932,0.0
1.131301029469385,0.039537611307398336,16.99100531958586,2.536607220659529,-1.0527089763127035,21.667749529035227,0.0
6.06013841330264,0.003519931332300853,28.58887688829546,3.263393579227227,6.425542535118883,0.6156492639632384,1.0
2.3090766458846113,0.03308534005078383,-8.673794750291833,6.777133526656293,1.1338812279624122,0.07447855269726403,1.0
2.429930650847025,0.010727982373925653,16.471731568513704,4.221508820404517,8.337281480786304,0.6213334262057638,1.0
3.7025898313406764,0.0022017842242242716,33.87725509824132,0.8036139783156353,7.143531595052124,14.022016496708078,0.0
2.771807539974778,0.0020018060320378893,90.81374526974398,1.522943300642877,-0.7673274733197157,19.801052480543227,0.0
10.699621330897807,0.0050365494543872244,82.3621775581331,2.6939932414339873,6.659604790296548,12.35490130196158,0.0
1.6762853519233567,0.0064341948811532405,74.8613373738723,1.6104665479657791,9.483080640266252,16.578655055122493,0.0
6.344557432589747,0.011918147004736685,6.375454639692087,3.442006763575328,1.5603501459295264,0.29108284900738574,1.0
5.016649716099928,0.004195819029747467,37.66276325967344,1.6020168753709105,1.6334571757769485,14.565552708247715,0.0
1.9466316746030388,0.006577374287571155,21.427338908119943,3.130075581400926,8.258038854842535,1.0515569529325353,1.0
4.2316219786888984,0.03728655458794179,62.10436364974636,4.614919487666522,1.124363310669811,20.064231911118206,0.0
1.7572730252021929,0.015258113330704197,8.04851716555244,1.6254831533518808,5.910330102138337,10.232875596198113,1.0
1.4077054128978297,0.021224555052772355,63.49462730894429,3.119822965380677,0.5887605099690121,15.360415534607014,0.0
2.616533261385816,0.03664914596710187,99.23758102309324,0.43507719260310906,2.406792947615374,16.524357475476723,0.0
5.46977030598905,0.015054688623741415,66.18856219012048,2.9610850494591348,7.519528986530055,9.796840180068672,0.0
2.841992822020211,0.0013081739163328604,11.481958985659887,5.313537919937639,4.338900034063233,0.11369531623462306,1.0
4.422443095300256,0.012533061631606987,12.879756832541766,3.382875138183769,8.017589305373082,0.354540569817156,1.0
9.615787565840002,0.005516112822593478,37.115213508190344,2.1622413391324407,9.055164883946073,1.0397842325331457,1.0
1.6345100323052375,0.03794912077205851,93.23705490110143,3.9908449016124665,-1.7303890836203775,22.206483065179416,0.0
6.8432495067129695,0.0010238093580055311,36.07570245690137,10.9119391115087,0.3551248417077306,0.0015513621389945224,1.0
6.0809196182658525,0.002196605070315165,2.376955382560915,0.5441913764395399,4.923712612150894,3.4334814490186543,1.0
3.4830968801358315,0.012246267056447838,50.757430889733556,8.129195351868999,0.37614860582763354,0.46163642262990595,1.0
4.551652264483684,0.00959338323874554,81.07088058677503,8.40121760967248,4.299224328601515,0.5382303853512738,1.0
2.470935896535931,0.03088782983666292,67.58141386175286,7.206839110090465,1.1291755565502868,3.025279384326856,1.0
1.9890169776625353,0.007687987011780616,53.94410882060038,3.3851403862065084,2.1211743669590657,23.33816212391673,0.0
6.452812092085219,0.008326142059699419,57.49535547804015,3.018810454525342,6.336469753273455,11.319584976996918,1.0
4.978387307496664,0.006400779318236788,59.592091114617844,0.24473640635740285,0.9048904665166431,5.659317969131868,0.0
2.693023083576986,0.0016765580104944292,79.78964081690906,2.761833223913967,8.819851899440778,15.839716513359052,0.0
1.9198993965276967,0.002270458402166937,-5.280396319988077,5.363618836494044,0.18352487175293186,0.09302141473000497,1.0
5.2876272392784225,0.008362954031789408,-8.81944886713686,2.6171187392986965,-1.2716247658007012,0.4172107031717307,1.0
6.9149094672854785,0.008437763379510644,10.186029758562235,4.041042755436965,9.41651771292773,0.05349945687101053,1.0
8.109992292217221,0.0068685394290830745,13.522911694664124,2.8924587432393216,8.699329719568642,0.10899445927040781,1.0
6.664184054810439,0.015818633778018405,-13.822960094020633,2.77649611139959,0.06708417419195145,0.22076235167768402,1.0
3.0159866617055178,0.007166716523926323,83.380537736155,3.3701955085153656,1.6980444018795002,16.014792446259214,0.0
6.492459741156446,0.00021088978337489573,98.25424018165774,2.802676372352377,2.8833439199511375,11.382649560913249,0.0
4.996330717262189,0.031142615381622836,-10.699301910456054,4.642973906314341,1.6918594118978278,0.10917674455034614,1.0
1.4993476858724974,0.017641118681404028,73.37631578094576,2.4088579480330985,5.053709067489699,8.638266821633376,0.0
1.4673449161111967,0.0018209121921254014,47.36813755625684,4.845201333273042,2.364727965192813,10.335963624863604,0.0
6.099332903659213,0.04401659029036598,64.01763112780792,3.03685616045103,0.9402647887865823,15.240384537440528,0.0
2.770239415035722,0.002178971946994216,90.96190300002503,6.407031038095857,5.431006158843418,0.0,0.0
0.7094165009578679,0.052938859791277555,67.9108236535441,5.683806466300881,1.856418834355145,3.805054776924628,0.0
11.433428827160514,0.005200271762074971,98.07579375951688,1.3364319779661678,-0.02436275501860541,15.326178276047456,0.0
4.5827322288818015,0.0004050261162480769,88.76372173554756,8.330466926313992,3.910012111271297,1.051391826285403,1.0
1.4009861154011516,0.005256195310772307,20.618789381317924,0.23080852862845425,4.961106821768123,12.338133487270845,0.0
3.334492998284437,0.003938673426119468,65.60777044556,1.400457940209085,1.1258455987188083,9.57535031966399,0.0
2.2942827617283523,0.011725087750716979,12.526566257667014,6.819131726142581,9.795918756873814,0.020878262307546525,1.0
6.1479957760680515,0.003943015902524592,51.304277744219036,5.0100161336581905,8.734200829254553,0.6196984121081468,1.0
12.519541114957844,0.002157289154050204,14.21931403978273,4.909054677023132,5.039267909842387,0.008341296091144765,1.0
6.482493015867414,0.0037358703248526405,-6.073216517723971,4.702290556749843,3.798129808202395,0.026420124508611965,1.0
1.0658209628869983,0.009215728691123843,75.02214651717493,4.652265582331208,9.337147131276577,5.195209449861224,0.0
5.186359329095903,0.007739762976811639,14.342716831301495,3.3454102748511683,8.95488871970474,0.30338674986790964,1.0
1.565071605955559,0.008637208659008034,48.538343847848395,7.864762391579804,0.670850450535696,0.4555670954977348,1.0
8.359575787830327,0.02941186180266941,49.63497457837215,5.40881787076056,5.052629149528482,0.6643438797979482,1.0
1.9882453704368306,0.0015419587665915359,-14.16247455027412,3.890368683982734,-0.33618161232975163,0.19358338255126684,1.0
2.966095775939809,0.009193915235035105,99.68426390602924,2.633547646883947,7.779197420808156,9.666436313670136,0.0
7.051865870513756,0.003026297092798306,81.21245563820814,1.0522432437505667,8.608037491480669,15.679161722314905,0.0
1.1421592556013413,0.012795113390427262,-8.22694137642451,1.5615712251708673,1.7168017215807123,3.855577984551992,1.0
1.7013152011681973,0.008960953344435738,44.21679335312287,7.614581197540384,5.841416096995497,0.14234983635729082,1.0
1.4170851689209332,0.002224758817750365,98.06114154581178,8.580392159846863,6.281739006697999,4.34665131869829,1.0
1.4327064941249497,0.013888661297397608,11.266968053352965,2.79715901358152,8.626598268609479,1.0777761279565374,1.0
4.152321626152275,0.003324424907886949,79.57977941719889,4.799424855761711,-0.33533788290406186,7.599440297395804,0.0
4.3925206088299875,0.006288152447399778,51.72669568010197,2.1898431448102147,5.955923663301608,11.10057532248703,0.0
2.716974401005139,0.0068945622796137305,77.79220715346077,4.018632486808692,9.76211045661927,13.380522594140032,0.0
14.333330582983557,0.002651823967695721,10.951490189272501,3.589092906182486,-0.9145512970685252,0.01365957199396374,1.0
1.8949372023509974,0.008654395679122153,67.48191947165992,0.7382205848236788,1.2041974495405605,20.437178275842975,0.0
8.50023013724263,0.0032546464721105316,56.567927417268734,4.591797444183741,-0.793317743659482,3.2323832807900033,1.0
1.6804849815282497,0.02059559649678453,75.21259746808144,4.326651332974184,2.698478904424527,13.996043419920163,0.0
2.6981904113858906,0.018916852335891472,-11.820733188005622,5.898003913065188,-1.1247245508699835,0.07454601794031193,1.0
1.1765099789876157,0.03817447888105018,26.73074957417049,5.22311726481809,3.6989656524608563,3.9931957690925386,1.0
6.845041912545881,0.009143511100367752,-13.81853351765503,10.420453262518311,6.860709244026619,1.8882949048235368e-05,1.0
7.6251964890121355,0.014859035777453249,65.72507156723209,2.6480681592929587,8.960844128838168,16.23307997078711,0.0
1.5806602301673531,0.013073062693884276,-14.895285187365452,17.839284714003366,-1.6576881351647428,2.145199630181167e-07,1.0
2.128751694379459,0.00010240988744041694,-6.3846125630476145,2.041451597229647,7.455029107706771,0.8960495111467125,1.0
1.9167347776144765,0.02369620601481842,43.99435596792904,4.404000101418241,0.5361481066785392,18.131951078766615,0.0
7.07553709333905,0.03915983073126619,42.956594551148015,3.957244917495577,6.245413989175775,4.611059068270715,1.0
5.436712878197579,0.002388801004459532,84.51765931970581,6.098222970745106,5.639606869568512,4.613452866183174,0.0
0.9428334194579717,0.00010560800421892227,85.86656505715304,2.311685153978613,5.574201056263027,15.602793409373726,0.0
1.6890855087840473,0.010824675783105664,64.72691149536476,1.550848334103234,5.460485900751856,17.63935082830278,0.0
0.24087380579397014,0.033759352216464644,84.63661090082877,1.4720696151639605,6.777439338540814,17.90775067940347,0.0
6.41046842656994,0.00912572323055357,96.64588150750446,3.2859308613836644,3.0648956740635134,15.448700934487082,0.0
9.640512325258367,0.012725595088399787,23.849809613903425,3.785939405585763,5.353422617967295,0.1504641675535247,1.0
1.1322609664551277,0.004102979958838842,78.41784480023192,4.65304544966045,0.25261727850498783,13.874221629332823,0.0
0.8868397819151097,0.01617726851545913,93.80500208751654,5.1139931332690685,9.132137898448326,7.183855521184235,0.0
2.1728406719522653,0.006378497993739696,-18.042166517967935,2.0065106516200992,-0.8891164779796958,1.7883518827891745,1.0
3.882339770323566,0.018882952193335464,48.21169223736365,13.70764557702394,0.3479600134964569,0.0007768992937130673,1.0
9.883367467799209,0.008641711905362674,36.416487712251204,1.27645955244258,6.795913668431469,4.8899005090867576,1.0
8.107917791930502,0.0019462508405475763,46.46824018989133,1.855596739016997,2.5261597296932035,9.616194995620159,1.0
0.9385760425246913,0.006020408599552724,-10.720944301332072,3.1781830103438473,1.2286741443103288,0.3502516405819981,1.0
5.322272969988595,0.015285405594154516,76.11665196241456,6.084340485174645,3.5274971826488954,2.9401876885395897,1.0
0.8579446080223704,0.0027809611218793666,69.29602660049545,1.7889879080245064,-1.5811527998417523,11.317635186114641,0.0
1.8241634712413088,0.004607454902565144,60.23977398767525,4.233195404115104,4.6904666768752925,13.965015504828136,0.0
2.788529546917941,0.002199791734052613,68.72125633956395,0.36759081009822014,8.853050573648652,4.303514315349235,0.0
6.208450079809432,0.0025740481840783,-9.167209974381176,2.8192278473246684,8.172967684123929,0.04053010656193262,1.0
7.424485476136802,0.00025848834463221786,30.578481094620898,1.8030870576337847,2.460666630920512,8.50075591132487,1.0
3.0667239625309204,0.024622292800472248,30.094591185805136,8.273127552071559,9.837177581500564,0.014904426247993919,1.0
3.5929217855286955,0.005934648609910065,99.01099866033132,1.537490125002235,6.129877255377412,18.419895070788854,0.0
